,x,y
934,0.32466325,0.11800447
935,-0.089316815,0.18795376
936,1.7466661,-0.28396168
937,0.73919314,-1.3247004
938,0.17950384,-0.74748915
939,0.13484702,1.5070043
940,-0.38600567,-0.19067094
941,0.160037,0.13587739
942,1.4471838,-1.2077787
943,0.5170621,0.27367482
944,1.1898965,1.2090708
945,1.2088387,-0.298312
946,0.20643443,0.68175673
947,-0.3671685,-0.39914313
948,-0.17146851,-0.14810498
949,0.55695754,0.80610186
950,0.32836083,-1.1718156
951,0.34691525,0.095310904
952,1.1872442,1.2147907
953,0.26322284,-1.8867692
954,1.0861858,-0.6802558
955,-0.17145526,-0.14784332
956,0.01090335,-0.5864401
957,-0.47783488,-1.8200567
958,0.17657535,0.14159289
959,0.09130555,0.63365567
960,-0.16970001,-0.14862248
961,0.1845811,-1.0135031
962,1.290418,0.29952493
963,0.1746711,-0.20070659
964,-0.60879433,0.2879664
965,-0.016337644,0.19741607
966,1.2075207,1.1961375
967,0.11757312,0.15573937
968,1.0144461,-0.17200571
969,-1.2419692,-0.64831185
970,-1.2692746,0.5139768
971,0.29704198,-0.5789401
972,0.15199009,0.18861441
973,0.58570397,-0.27412656
974,-0.5043033,0.31195012
975,-0.88942766,-0.35594067
976,-0.58259356,-0.19309358
977,1.4377878,-1.2461591
978,0.9373107,-1.2267208
979,-0.9109185,-0.09874207
980,1.2867634,1.1186122
981,0.0347968,-0.20096254
982,0.6031104,0.22998224
983,0.5569591,0.8061024
984,0.95153874,-1.6868582
985,-0.45977944,0.31875044
986,1.2048697,1.1989838
987,0.22636786,-1.2245198
988,0.23336595,1.4823333
989,1.7707312,-0.23721778
990,1.4483488,-1.2145218
991,-0.08701621,0.8513474
992,1.1929005,0.3811351
993,0.0015608901,-1.8750657
994,-0.5355745,-1.2261732
995,-0.2665067,-0.4247837
996,-0.527174,-0.17936334
997,0.2202656,-1.224283
998,0.024633296,-1.848894
999,-0.8170868,-1.178375
1000,-1.6269679,-0.11802098
1001,0.2372302,-0.27297276
1002,0.5538619,0.034085367
1003,1.2148464,-0.5566712
1004,-0.37078127,0.93543255
1005,0.2716368,-1.1755334
1006,-1.1350876,1.1024784
1007,1.159898,-1.5779927
1008,0.23596498,1.4777992
1009,-1.1146203,1.124321
1010,-1.2800095,0.4027212
1011,-0.061396018,0.79900044
1012,0.27348137,-1.1928768
1013,0.87377524,-0.855224
1014,-0.16392723,-1.2130519
1015,-0.7686661,-1.6991816
1016,0.31949154,0.12509863
1017,-0.28857028,0.92503446
1018,1.5430105,0.7489808
1019,-0.41167942,1.4726892
1020,-1.5150293,-0.98112553
1021,1.7473974,-0.70930487
1022,-0.3091504,-0.34869775
1023,1.0015315,0.6517532
1024,0.07021287,-0.17711116
1025,-1.1257544,0.69903755
1026,1.8175046,0.020761192
1027,0.6218652,1.4564787
1028,-0.89738864,-0.40509874
1029,0.82556814,1.3267727
1030,0.25801864,-0.57941014
1031,0.7068165,-0.096346155
1032,-1.6891263,-0.54198086
1033,-0.16779205,-0.14919917
1034,1.5521795,0.7476585
1035,-0.47682852,-1.8209666
1036,-0.3682314,-0.41263628
1037,0.20928206,1.404373
1038,0.28226987,0.13380888
1039,-0.35400534,0.9314094
1040,0.4933014,-1.8594736
1041,-0.8432372,-0.64754283
1042,0.51648265,0.81465524
1043,0.5263482,-0.2831623
1044,0.19821787,0.15785941
1045,0.256055,-0.58277977
1046,0.38245627,-0.552383
1047,0.4980175,0.054537352
1048,0.27229807,-1.2823625
1049,0.69433,0.7305652
1050,0.8284124,1.3253157
1051,0.016668905,-0.5635097
1052,0.1995353,0.1650189
1053,-1.0584912,-1.5050626
1054,0.40619358,-0.5439888
1055,-0.20145261,-0.14213061
1056,0.6955163,-0.09216365
1057,-0.07169393,0.1858012
1058,0.5864136,0.0009857278
1059,1.5504776,0.7288198
1060,-0.14821793,-1.8834813
1061,0.36224556,0.11773745
1062,-1.160325,1.0779291
1063,-0.23847945,-1.1262442
1064,0.69411016,-0.99713796
1065,1.0660532,-0.70891976
1066,-0.9481162,-0.11968309
1067,-0.15156052,-0.8966409
1068,1.1753832,-0.34238353
1069,0.3915501,-0.54884887
1070,0.23911925,0.635003
1071,0.5978619,-1.2755789
1072,0.20493902,0.17168143
1073,0.7758441,0.68565977
1074,-0.17406681,-0.15098879
1075,-1.5123988,-0.9846693
1076,-0.71066666,0.84062874
1077,0.7704178,0.71704847
1078,0.85472155,-0.9364194
1079,1.4856635,0.0140369665
1080,1.2298182,0.44929466
1081,0.8956996,0.6455061
1082,0.29953158,-0.20327455
1083,0.35825345,0.101511754
1084,0.20646371,-0.1896123
1085,-0.21371245,-0.1440602
1086,-0.20058717,-0.14399756
1087,-0.08675726,0.18867622
1088,-0.35449892,-0.18275574
1089,1.1752973,-0.4815577
1090,-1.660347,0.08551241
1091,-0.5918878,0.28726944
1092,-0.6551807,0.28708327
1093,1.0505112,-0.25189623
1094,-1.6895691,-0.55453116
1095,0.9136106,-0.004906915
1096,-0.1739853,-0.1503594
1097,1.2334805,0.44109684
1098,1.6142664,0.6530278
1099,-1.505988,0.6279174
1100,1.5537949,-1.0635673
1101,-0.74184465,-1.7142155
1102,-0.3480638,0.9307334
1103,-0.041971657,-0.21977909
1104,0.5146,0.82936347
1105,0.33501685,-1.2533538
1106,1.3696183,-0.5567155
1107,-0.7473881,0.80452913
1108,-0.1982581,-0.5278847
1109,0.26901525,-1.1278133
1110,-0.9098681,-0.19800946
1111,-0.20052455,-1.2277602
1112,1.2924457,1.1145374
1113,-0.4900155,-0.38198507
1114,-1.3017017,-0.0036840376
1115,-0.83694154,-0.4650436
1116,0.627973,-0.09716249
1117,-0.92690647,-0.054851945
1118,-0.8191055,-0.10992537
1119,1.328122,1.0828018
1120,-1.1896826,1.0499083
1121,-1.0176151,-0.009175112
1122,-0.09019791,0.20037478
1123,0.2508709,0.6846551
1124,0.6518033,-1.0002013
1125,0.5415015,0.26185215
1126,0.754351,1.3848315
1127,-0.54085207,-0.21141498
1128,0.3803594,-0.5513971
1129,-0.09135493,0.6305351
1130,-0.8910294,0.33272877
1131,-1.1210924,1.11223
1132,-0.8244928,-0.4630842
1133,1.0137869,-0.13658455
1134,0.26461107,-1.8873539
1135,0.27799788,-0.58677757
1136,-1.137005,0.63376355
1137,0.59964204,0.22979157
1138,0.3565555,0.09478443
1139,-0.4259668,0.31525636
1140,-1.5158315,-0.97963494
1141,-0.17044899,0.19400407
1142,-0.4315958,-0.6854527
1143,0.52816397,-0.37623137
1144,1.0535282,-1.6232959
1145,1.0052038,-0.27267194
1146,-0.3217911,-0.28650236
1147,-0.6239902,-1.7697356
1148,-0.4572618,-0.68282664
1149,-0.9141128,-0.38063705
1150,0.24141766,-0.581693
1151,-0.048175953,-0.55196726
1152,-0.20994584,-0.48463526
1153,0.47458717,-1.1863446
1154,-1.2622412,-0.63389397
1155,0.12685095,-0.16435413
1156,1.4826955,-1.1704677
1157,-0.45057908,0.3216862
1158,-0.9345185,0.37632132
1159,-0.55494195,-1.219653
1160,0.35782576,-1.8955746
1161,-1.4419869,0.73065346
1162,-0.96142054,-0.03402446
1163,-0.16778146,-0.1518301
1164,0.07876513,0.623735
1165,0.9396945,-0.006748722
1166,-1.4251325,0.16808772
1167,0.5282456,-0.37724748
1168,0.5838966,-0.27291024
1169,-0.031264454,-0.64205414
1170,0.25172138,-1.8830789
1171,-1.3418019,0.926493
1172,0.21981902,0.772648
1173,-0.40429902,-0.09235797
1174,-1.0994555,-1.4940113
1175,-0.21067591,-0.14397892
1176,-0.52102643,-0.19571108
1177,-1.217188,-0.01240483
1178,0.10022593,-0.17782627
1179,0.67108756,0.74439245
1180,-0.10362837,0.18988855
1181,0.70746136,-0.09586264
1182,0.8202623,-0.9366618
1183,-0.15882662,-1.1438501
1184,1.0188589,-0.024341248
1185,-1.0475075,1.1691335
1186,-0.39428905,-0.09619179
1187,-0.13824289,-0.52932197
1188,1.558028,0.73861885
1189,0.60593885,-0.26943287
1190,1.3234534,1.0879688
1191,0.3473659,-0.27614418
1192,1.0455966,-1.2032127
1193,-0.8417912,-0.54133105
1194,1.0103722,-0.1905765
1195,-0.3950815,-0.116496496
1196,-0.1710656,-0.52584094
1197,0.95110387,-0.0054822294
1198,1.3637877,1.0494146
1199,0.8148743,-0.9014721
1200,-1.1219252,-0.61545086
1201,0.77136517,0.7061435
1202,0.582727,-0.2531271
1203,1.5877173,0.67440414
1204,-1.2339985,-0.6620624
1205,1.579477,-1.0237924
1206,-0.45986512,0.31728625
1207,0.33391598,0.11577474
1208,0.20256905,0.16823089
1209,-0.4436734,-0.113216266
1210,-0.37483388,-0.11181419
1211,-0.68621224,-0.9525717
1212,-0.060233764,-0.17183699
1213,1.1956321,1.2077692
1214,0.1774854,-1.2114831
1215,0.2754134,-0.58225375
1216,-1.3167337,0.94436383
1217,1.7509695,-0.06459061
1218,0.5033521,-0.31699544
1219,0.23358645,1.4832666
1220,-0.35300556,-0.18842195
1221,-0.052842107,0.6151784
1222,0.40632066,-0.54378235
1223,0.28295195,-0.58210593
1224,0.18703617,0.13551462
1225,0.5715951,-0.27504888
1226,0.3614171,0.10163593
1227,1.3788712,0.19665219
1228,-0.41159806,0.27530426
1229,0.48762926,-1.8613915
1230,1.1058611,0.52188003
1231,0.94421554,-1.2291095
1232,0.33914363,0.11602012
1233,0.31515583,-0.2194475
1234,0.14187816,0.14966998
1235,-0.5931986,0.26680008
1236,-0.062211208,-0.17396839
1237,-0.45245367,0.321117
1238,1.0533019,0.5496561
1239,-0.39012656,-0.1976646
1240,1.0980108,0.07492786
1241,0.29882836,-0.21287979
1242,-1.3546199,-0.4026793
1243,-0.70590067,-1.7289556
1244,0.60135543,0.23215401
1245,0.75748134,1.386303
1246,-0.17324325,-0.15155113
1247,0.23708236,0.6240919
1248,0.47397077,0.27647385
1249,-0.1405696,-0.15945633
1250,-0.85943615,1.3478932
1251,-0.08293277,0.1865169
1252,0.69285166,-0.09174511
1253,0.13488942,0.15540175
1254,-0.9100563,1.3173528
1255,-0.06931087,-0.17718937
1256,-0.13285033,-0.9330125
1257,0.09243516,-0.17099358
1258,1.8073901,0.27182323
1259,0.03826039,-0.9688257
1260,0.141402,-0.17769575
1261,0.03208729,-0.56866497
1262,0.21598963,-0.19111475
1263,-1.1235116,-1.4388088
1264,0.23999089,0.16175814
1265,-0.034495026,0.62728673
1266,-0.7159826,-1.1382251
1267,0.19046006,-0.19480444
1268,0.7194652,0.75292
1269,0.5028196,0.051346183
1270,-0.24377802,-1.8702703
1271,-0.33974817,0.93311065
1272,-0.21035227,-1.2830588
1273,-0.6162759,0.29326135
1274,1.4694827,-1.1725539
1275,-1.2749119,0.04040509
1276,-0.2850098,1.5241804
1277,-0.34461984,0.93240076
1278,-0.3803473,-0.12248523
1279,0.21648096,0.5598415
1280,0.27028644,-0.5766672
1281,-0.22964738,-0.14263901
1282,0.4877446,-0.33946002
1283,-0.7956793,-0.764193
1284,-1.4860277,0.6769263
1285,-0.8262933,-0.45566118
1286,-0.0010957834,0.7219431
1287,0.90783733,-0.809766
1288,-0.03444912,0.6648777
1289,-0.6263346,0.28509185
1290,-0.80692226,-1.0841684
1291,-0.09900407,0.74503374
1292,0.088616535,-1.768824
1293,-1.636951,0.2482596
1294,0.20734173,-0.20039849
1295,-0.23530419,-0.1435621
1296,0.7396431,0.7365591
1297,1.6678427,-0.9183321
1298,0.46420166,0.8714694
1299,-0.7159852,-1.1382251
1300,-0.74277914,-1.1180924
1301,0.7755918,0.7024331
1302,1.3954328,0.106514156
1303,1.7949461,0.30128637
1304,-1.2552068,-0.61644703
1305,0.6234972,1.4576004
1306,1.8150711,-0.0010714158
1307,-0.8524784,0.21215352
1308,0.29300854,0.1553455
1309,-0.42163098,1.4659292
1310,-0.17602167,-0.14908735
1311,0.5538026,-0.2740008
1312,-0.2050032,-1.8789598
1313,-0.27474105,1.5282007
1314,0.13502544,1.5066253
1315,0.33845696,-1.3093739
1316,0.6600846,0.74224484
1317,0.4618171,-0.53340197
1318,0.4921348,-1.8594537
1319,0.28113413,-0.18290913
1320,-0.32408628,0.9313831
1321,0.10917791,-1.6633774
1322,-0.20166522,-1.2235035
1323,-0.39008436,-0.18684207
1324,-1.1826179,-0.018632947
1325,0.39541546,1.4318471
1326,-0.97582555,-1.6100808
1327,-0.4276705,0.31138638
1328,-0.19660057,-1.8801215
1329,0.20905401,1.398011
1330,0.8714377,-1.732273
1331,-0.29208827,1.4486487
1332,0.51106197,0.83616424
1333,0.16712195,0.1630262
1334,-0.18760529,-0.16647077
1335,1.8131924,0.07065408
1336,0.805661,1.3291181
1337,-0.37836546,-0.21177004
1338,-0.45504582,-0.14801572
1339,0.44119507,-1.1776625
1340,-1.2602683,0.053644374
1341,-0.43139747,0.3117353
1342,1.7791579,0.3439487
1343,1.3113403,-1.3624446
1344,0.15097871,-0.19248047
1345,0.24719293,0.616713
1346,-1.3538678,-1.1778154
1347,-0.08886446,-1.0760275
1348,-0.32756925,0.93360084
1349,-0.24438933,-1.8674641
1350,-0.9136157,-0.09744766
1351,-0.7032733,-1.1421492
1352,0.39685094,1.4546189
1353,0.12932055,-0.18615079
1354,-0.25899485,1.5267237
1355,1.0570096,-1.6116674
1356,0.23797305,0.5056511
1357,-1.6413273,-0.20770857
1358,-0.091059774,0.1964097
1359,0.2777058,1.5113021
1360,-1.4918927,0.66276795
1361,0.26638806,-0.5802847
1362,-0.08913145,0.20908397
1363,0.50451124,0.71528494
1364,1.6012257,0.66214275
1365,0.23505147,1.4897562
1366,0.52031666,-0.4584191
1367,0.35655597,0.09478466
1368,0.32902274,-0.23392206
1369,0.024528857,-0.57922345
1370,-0.42968053,0.31958768
1371,-0.6675443,-1.167458
1372,0.47120762,0.27685854
1373,0.26372555,-0.27864254
1374,1.765525,-0.05927284
1375,1.366405,-0.5704316
1376,-0.34270337,-0.4179992
1377,0.61572945,-1.2785383
1378,0.2760356,-0.20953839
1379,-0.38712445,-0.18548279
1380,-0.9301976,-0.10929232
1381,1.6244029,0.63111675
1382,-0.43841043,0.31640977
1383,-0.74961454,-1.1127838
1384,-1.4482986,0.71708393
1385,-0.03437332,-0.23022602
1386,0.14493334,0.13460334
1387,0.23395362,-0.28286222
1388,-0.75753313,0.79642564
1389,0.22275814,0.5792082
1390,-1.3651147,-1.1669134
1391,0.2867422,1.5213348
1392,0.8769155,-0.9615509
1393,-1.6347175,-0.1360834
1394,-0.0995823,-0.18618493
1395,1.0278335,-1.2338169
1396,-1.1535769,-0.6143333
1397,0.2268467,-1.2201627
1398,0.41041663,-0.2733585
1399,-1.2882931,0.38174453
1400,1.7754343,-0.26912305
1401,0.5087423,0.82945305
1402,-0.08526747,0.8441848
1403,-0.0884612,0.20381603
1404,0.73416966,0.73923546
1405,0.35305932,-0.24779402
1406,1.5486202,0.7316889
1407,-0.20127179,-0.14428437
1408,1.1566784,-0.5626662
1409,0.88469857,-1.7248014
1410,1.5487491,0.73146987
1411,-0.3603417,-0.35342303
1412,-0.12081163,-0.5399906
1413,0.7309065,1.3865936
1414,0.00025181705,-0.18879654
1415,1.0358853,-0.0421135
1416,-1.5001985,0.6410729
1417,-0.26851475,-0.36678764
1418,-0.39004123,-0.105710186
1419,0.51348394,-0.3871842
1420,-1.2637248,0.20719808
1421,0.55194724,-0.27693143
1422,1.121355,0.51893294
1423,1.2248938,-0.53002846
1424,0.3983217,-0.547398
1425,-1.0971584,-1.4965291
1426,1.2869372,0.32338494
1427,0.72493404,0.74280095
1428,-0.72615445,-1.7205058
1429,-0.23932272,0.1827703
1430,0.080319375,-0.16530772
1431,1.3089402,-0.5808241
1432,-0.25158697,-1.8692654
1433,-0.42957717,0.317711
1434,-0.38331607,0.94108915
1435,-0.20084952,-1.2195933
1436,1.4398623,-1.2177342
1437,0.18417922,-0.734503
1438,0.20182732,0.17524001
1439,0.2959883,-1.1399798
1440,0.17836852,-0.7601431
1441,-0.90940785,-0.18502606
1442,0.055146147,-0.5742612
1443,1.5659907,-1.0524845
1444,-0.4168495,-0.6903763
1445,-0.90371937,0.6942041
1446,-0.10802819,-0.18018919
1447,0.17270866,0.182791
1448,-0.14811967,-1.8834928
1449,0.54180986,-0.27869007
1450,-0.7110013,-1.1346511
1451,1.3022697,-0.5623831
1452,-0.7635708,0.77852345
1453,0.41070572,-0.5430947
1454,1.8101041,-0.44860452
1455,1.7656298,-0.18832722
1456,1.8197697,0.020115849
1457,0.34846735,-0.27225885
1458,0.548728,0.032585893
1459,0.9740538,0.16223903
1460,0.15946151,-0.3077177
1461,0.35492754,-0.5594927
1462,-0.109642446,-0.16962206
1463,0.88837576,-1.7020472
1464,-0.21002962,0.932627
1465,1.2555574,1.1445041
1466,-0.43953812,0.3261436
1467,-0.45331523,-0.68752825
1468,-0.19609325,-1.2283988
1469,-1.1798364,1.054961
1470,0.29598558,0.14870636
1471,-0.090115234,0.20189497
1472,0.5509032,0.25665903
1473,-1.6570843,0.103186965
1474,-0.32071877,0.6140025
1475,-1.5151526,-0.9805145
1476,0.62345177,1.4576031
1477,0.6556397,-0.270809
1478,-1.1279784,0.68887776
1479,0.25140423,0.69873
1480,-1.5360117,0.56124485
1481,0.45825619,0.7015868
1482,-0.08660851,-0.6087544
1483,0.29721242,-0.5807291
1484,0.5497645,-1.1989993
1485,0.2865704,-0.37710544
1486,0.54998386,-1.0277169
1487,-0.03870007,-0.17685963
1488,0.5582615,0.24075371
1489,0.12787831,-0.17544425
1490,1.0281409,-0.046130307
1491,-0.9135433,-0.18891561
1492,-0.013093699,-0.55217826
1493,-0.7888937,0.77095747
1494,1.7924494,-0.5188723
1495,0.70027184,-0.29924014
1496,-0.16168317,-1.1713889
1497,-0.07554038,0.8703934
1498,0.62090904,-0.37242475
1499,-1.6733309,-0.6340497
1500,-0.74757797,0.80912524
1501,0.30948892,0.12182012
1502,-1.681675,-0.3745116
1503,1.0748522,-1.6001165
1504,-1.1682092,1.0721973
1505,-0.28896537,-0.7131626
1506,0.5045299,0.715315
1507,-0.5041894,-1.2483816
1508,1.4370544,-1.2502236
1509,-1.0895492,-1.500719
1510,-1.4638292,-1.0448847
1511,1.4353712,-1.2461345
1512,0.35393995,0.104658805
1513,0.17888114,0.15282848
1514,1.3790956,-0.04126818
1515,-0.8965127,-1.6245672
1516,0.42288548,-0.5417687
1517,0.2457622,1.4978775
1518,1.7204243,-0.08886992
1519,1.0082107,0.17812128
1520,0.99840826,-0.8363473
1521,-0.08539371,0.60127497
1522,-0.00648952,0.6856632
1523,0.47312376,-1.4116789
1524,0.28047413,0.15642075
1525,1.093673,0.5824551
1526,-0.42009205,0.31951436
1527,1.579724,-1.0245199
1528,0.38770375,-0.5550532
1529,-1.4370975,-1.0769025
1530,0.20318994,-0.19520658
1531,-0.43477812,-0.67905545
1532,-0.7715825,0.7682848
1533,0.23983659,-1.2363114
1534,0.28780508,-0.21902058
1535,0.5546979,-0.26972628
1536,-0.43645722,0.3134574
1537,0.57369673,-0.2843155
1538,0.58604264,-0.2547402
1539,-0.946596,-0.12790738
1540,0.34130567,-0.5752796
1541,-0.18541369,-0.14319627
1542,0.71805847,0.74709475
1543,0.22259921,-0.19995303
1544,0.8847759,0.6685585
1545,-0.45716235,-0.09615103
1546,0.4365026,-0.53730947
1547,1.7881442,-0.53399795
1548,-0.45517772,-0.68247074
1549,0.44343758,-0.2760915
1550,-0.20177892,-0.47255075
1551,0.3658493,0.10320069
1552,0.021196347,-0.19094093
1553,1.7874155,-0.5346499
1554,-1.5138906,-0.9825674
1555,-0.78578633,1.3667161
1556,-0.42546692,0.31195724
1557,-0.29923028,-0.40828347
1558,-1.6589648,0.09440275
1559,-0.4108215,-0.22073415
1560,0.5804154,0.23620191
1561,-0.460359,-0.677737
1562,-0.08639215,0.19900979
1563,1.2846054,-0.55917066
1564,-0.42574158,-0.68693775
1565,1.0280842,-0.76505125
1566,-0.09306813,0.19557345
1567,1.155992,0.55134916
1568,0.14340943,-0.18980312
1569,0.014748438,-0.5746097
1570,0.51460016,0.82936406
1571,1.0298057,0.1125878
1572,0.12858589,-0.18415934
1573,0.65706253,-0.99765456
1574,0.7645526,-1.2755225
1575,0.37460154,-1.0363606
1576,0.016703524,0.6675908
1577,-0.32719186,-0.42354974
1578,0.64760035,1.4322389
1579,-0.8962523,-1.6247289
1580,0.6102916,-0.26880252
1581,0.17624532,0.14014547
1582,1.0015364,-0.82606506
1583,-0.5757697,-0.17842118
1584,-1.6681217,-0.35171345
1585,-1.669995,-0.0245687
1586,0.48746118,-1.355942
1587,-1.4606227,-1.0483214
1588,1.0511708,-0.050178975
1589,-0.09174055,-0.16974995
1590,1.207353,-0.59339327
1591,-0.042335078,-0.21999131
1592,-0.51325566,-1.2761453
1593,-1.6233966,0.2790283
1594,1.5571895,0.7397906
1595,-0.74446434,-0.7111248
1596,-1.0745349,0.6965709
1597,-1.4822131,0.682736
1598,0.22184995,-1.2031331
1599,0.28861445,-0.22241862
1600,-1.1168255,0.056510095
1601,-0.97834283,-1.0782636
1602,-0.17946042,-0.5304163
1603,1.1383597,1.2469374
1604,-0.4404839,-0.68921584
1605,1.2433306,0.39660394
1606,0.021748431,-0.18890393
1607,1.4425039,-1.2215936
1608,0.3534711,0.099693075
1609,0.3351072,-1.3236389
1610,-0.35133967,0.9322913
1611,1.0991421,-0.73249465
1612,0.38686427,-0.5529647
1613,-0.4201903,1.4183099
1614,1.6681653,0.5762666
1615,-0.023994483,0.20055358
1616,0.15321256,-0.19866657
1617,0.21739592,-1.222639
1618,-0.9227301,-0.096455686
1619,-0.67362857,-0.9481166
1620,-0.16970243,-0.14861614
1621,-0.8745206,-0.44345507
1622,1.0619259,1.268703
1623,0.13639985,1.505271
1624,-0.61084116,0.28695682
1625,0.29703492,-0.5789313
1626,-0.13281375,-0.16518368
1627,-0.9797594,-1.6051995
1628,0.2679396,-0.5809214
1629,0.5463961,0.2586259
1630,-1.4417818,0.7351322
1631,0.3137623,0.13064118
1632,0.40085286,-0.5548371
1633,1.343257,0.04536416
1634,0.21459222,-1.0966085
1635,0.34835237,-0.571928
1636,-0.8368376,-0.42772523
1637,1.7905275,-0.5309654
1638,-1.0786017,1.0293474
1639,0.07486754,-0.17926191
1640,-0.33360958,-0.29467565
1641,0.31940824,0.12278343
1642,1.8136958,0.1133324
1643,-0.7055362,-1.1488333
1644,-1.5173501,-0.9787852
1645,-0.115234554,-0.17167798
1646,0.21157452,0.70167655
1647,-0.1740631,-0.15103498
1648,-0.21076633,-0.14452732
1649,0.28189802,-1.2770915
1650,-0.103498966,0.1863125
1651,-1.4447502,0.7305166
1652,-0.58184075,-0.19765784
1653,-1.2865797,0.07510849
1654,0.66879123,0.74819076
1655,0.9583706,-0.051252432
1656,-1.6180632,-0.7616343
1657,0.47261736,-0.27266842
1658,-0.055850275,-0.17186879
1659,0.18636468,-1.8187346
1660,0.08477759,-0.17256096
1661,0.16454612,0.12766306
1662,1.5582439,0.738254
1663,0.38631198,0.0024205586
1664,-1.4919958,0.66421205
1665,1.0078303,-0.26386198
1666,0.20333777,0.7127984
1667,0.2299649,0.16586995
1668,0.15127532,-0.19803283
1669,-0.03797466,0.713773
1670,0.26707983,-0.5826388
1671,0.65183264,-1.0001922
1672,0.6271837,-0.036475517
1673,0.51083547,0.83824664
1674,-0.048099667,0.7783703
1675,-0.5495799,1.4350313
1676,-0.2575574,1.459358
1677,-0.9393423,1.2831794
1678,-0.43567944,-0.68962204
1679,-0.52376205,-1.2312933
1680,1.7527007,-0.7027414
1681,-0.35144424,-0.5421734
1682,0.20236838,-0.26329574
1683,-0.60989475,0.2895638
1684,-0.09152961,0.19358695
1685,-0.52501696,-1.2543896
1686,0.40018672,-0.5450601
1687,1.1161056,-0.21468942
1688,1.5571153,-0.13812265
1689,0.15589528,-0.19838199
1690,1.0186118,-0.045870546
1691,-0.25945628,-1.8635126
1692,-0.67895883,-1.2131195
1693,1.0465232,-0.06722126
1694,-1.2656481,-0.5988357
1695,0.22334753,-1.2303381
1696,0.9271366,-0.78657025
1697,-1.2515883,-0.6446973
1698,1.318583,-0.62392324
1699,0.8797957,-1.7261583
1700,-1.2807945,-0.61288494
1701,0.9134299,-0.79449433
1702,-0.3511627,0.9361224
1703,0.03695596,-0.20311786
1704,-0.39008278,-0.18684152
1705,1.1401856,-1.5754584
1706,0.29704407,-0.5789353
1707,-0.82968163,-0.46591264
1708,-1.146577,-1.4203985
1709,-0.2039693,-1.8789616
1710,-0.5713685,0.29753083
1711,-0.38751507,-0.113610506
1712,0.022789998,-0.57787323
1713,-0.8748299,-0.23594368
1714,1.811122,-0.014824656
1715,1.2880154,-0.56414163
1716,-1.1432878,-0.91442186
1717,0.624127,1.4557652
1718,-0.182706,-0.14813183
1719,0.9688625,-1.6810397
1720,-0.61039793,0.28591323
1721,0.7651986,-0.32857862
1722,0.40202054,-0.54527235
1723,-0.4460067,0.31913683
1724,0.37440157,0.10067357
1725,0.22329354,-1.2405072
1726,0.656404,0.74239695
1727,-1.6458534,0.21276923
1728,-1.4236767,0.39285088
1729,-0.1675351,-0.15252914
1730,0.42845225,-0.24500678
1731,-1.3469255,-1.1826175
1732,-0.6782162,-1.7454972
1733,-0.2551261,-0.14625636
1734,0.7253671,0.74259514
1735,-1.635306,-0.12607709
1736,-0.119436845,-0.7901516
1737,0.26324978,-1.064808
1738,1.4614313,-1.1906276
1739,0.31328917,0.12722208
1740,-0.13185582,-0.5260142
1741,-0.29737905,-0.3979657
1742,0.3485807,0.094387926
1743,-1.489551,0.6668324
1744,0.5789529,-1.0278878
1745,1.2031364,1.1995682
1746,0.19352728,0.13103735
1747,-0.12592968,-0.7695854
1748,-0.96578664,-1.1077034
1749,-0.2951365,-0.7002425
1750,0.1801589,0.13889241
1751,0.75008535,1.3759574
1752,0.95841384,0.67188203
1753,-0.4517526,0.31402168
1754,-0.066537514,0.85555696
1755,-0.67197037,0.1853261
1756,-1.2200596,0.022136213
1757,-1.0937762,0.6274384
1758,-0.47679582,-1.8204453
1759,0.9601975,-0.11175953
1760,0.08829023,0.6387201
1761,0.7534922,1.3867176
1762,-1.1570882,1.0751477
1763,-0.92716986,-0.06140856
1764,0.20493677,0.16876937
1765,0.28686538,1.5235806
1766,-1.6812843,-0.37270185
1767,-0.19313157,-0.13939685
1768,1.1548729,0.43750983
1769,-0.41440237,-0.56306016
1770,-0.93573093,-0.14383645
1771,1.3696556,1.0397946
1772,-0.3234863,0.9134625
1773,0.24203357,0.89054143
1774,1.3488312,-0.6216903
1775,0.28139418,-1.2710856
1776,0.2634281,-1.2771465
1777,1.7434509,-0.7050054
1778,0.2405949,1.4950324
1779,1.5553796,0.71702754
1780,0.15687104,0.1366126
1781,-1.1171412,1.1196977
1782,-0.45139495,-0.68708867
1783,0.3152223,-0.25421998
1784,1.7630359,-0.7232606
1785,1.3074601,-1.3897282
1786,-1.1527858,-1.4128042
1787,-0.38175964,-0.11790512
1788,-0.6051903,-0.162569
1789,0.25194898,0.7518039
1790,-0.08821204,0.6375709
1791,-0.94944644,-0.12832275
1792,-1.102649,0.88362646
1793,-0.020112986,0.8480154
1794,1.5807287,-1.0228127
1795,-0.35594872,-0.21416017
1796,1.7735779,0.34611583
1797,-0.5905366,-0.19789883
1798,0.18764095,0.16316582
1799,1.2163608,-0.54582846
1800,-0.12926255,-1.8819073
1801,-0.13427556,-0.93784916
1802,0.56792295,0.025495837
1803,-1.3275119,0.35866553
1804,0.22256671,-1.001661
1805,1.1619583,-0.48742202
1806,-0.6000978,-0.21351373
1807,-0.18492469,-0.14302702
1808,-1.0083077,1.2109993
1809,0.08905119,-0.1712093
1810,0.7207175,-0.10598678
1811,0.9133099,-0.79136115
1812,-1.1023029,-1.4931536
1813,0.61005133,0.23069902
1814,1.1518985,0.49766412
